0,63.6396103067893,72.5327512231544,29.732137494637,19.1049731745428,73.6817480791546,54.744862772684,38.1837661840736,14,51.2445119012758,67.1863081289633,65,41.4366987102013,70.2353187506115,57.0350769263968,70.0927956355002,40.1995024844836,35.4400902933387,29.0688837074973,64.5368112010502
63.6396103067893,0,113.863953909918,91.0054943396276,70.774289116882,109.786155775671,95.6713123146118,50.9116882454314,63.1981012372998,15.2315462117278,101.980390271856,7,24.5153013442625,42.0119030752,12.5299640861417,111.036030188403,83.0060238777885,29.0172362570938,92.655275079188,5
72.5327512231544,113.863953909918,0,80.5046582503149,53.7587202228625,9.48683298050514,18.8679622641132,62.9682459657247,86.1220064791805,108.853112036358,14.3178210632764,118.827606220104,102.078401241399,89.0505474435727,101.980390271856,2.82842712474619,33.5410196624968,95.9635347410671,68.7313611097583,117.388244726634
29.732137494637,91.0054943396276,80.5046582503149,0,38.9486841883009,84.9293824303462,66.7607669218981,66.2872536767062,28.2842712474619,77.1621668954417,80.3616824114578,91.1975876873944,67.1192967781993,99.7446740432791,85.842879728024,78.7718223732319,55.4616984954482,62,12.0415945787923,91.087869664407
19.1049731745428,70.774289116882,53.7587202228625,38.9486841883009,0,54.5893762558247,35.6931365951495,30.0832179129826,33.0605505096331,61.2943716828878,48.0936586256442,73.824115301167,52.6307894677631,65.5133574166368,61.400325732035,51.2445119012758,21.095023109729,46.2276973253049,31.9061122670876,72.8971878744304
73.6817480791546,109.786155775671,9.48683298050514,84.9293824303462,54.5893762558247,0,19.0262975904404,59.0338885725818,87.5728268357257,105.948100502085,7.81024967590665,115.108644332213,99.8498873309329,82.365041127896,97.6217188949262,8.60232526704263,33.5410196624968,93.9414711402797,73.4982993000518,113.569362065656
54.744862772684,95.6713123146118,18.8679622641132,66.7607669218981,35.6931365951495,19.0262975904404,0,45,68.5930025585701,90.1387818865997,13.6014705087354,100.419121685066,83.2346081867393,74.0405294416511,84.0238061504,16.1245154965971,14.8660687473185,77.1038261048049,55.7135531087365,99.0353472251196
38.1837661840736,50.9116882454314,62.9682459657247,66.2872536767062,30.0832179129826,59.0338885725818,45,0,49.0917508345343,47.4130783645188,51.2249938994628,56.0802995712398,42.7200187265877,35.5105618091294,39.0512483795333,60.1414998150196,33.6154726279432,37.6563407675255,61.3269924258479,54.561891462815
14,63.1981012372998,86.1220064791805,28.2842712474619,33.0605505096331,87.5728268357257,68.5930025585701,49.0917508345343,0,49.0102030193714,81.1541742610939,63.0317380372777,39,77.8010282708397,59.2030404624627,83.7436564761773,54.1479454827235,34.2344855372474,33.1209903233584,63
51.2445119012758,15.2315462117278,108.853112036358,77.1621668954417,61.2943716828878,105.948100502085,90.1387818865997,47.4130783645188,49.0102030193714,0,98.1835016690686,14.0356688476182,10.0498756211209,49.7292670366254,18.7882942280559,106.042444332446,76.3806258157132,15.8113883008419,79.8310716450681,14.0356688476182
67.1863081289633,101.980390271856,14.3178210632764,80.3616824114578,48.0936586256442,7.81024967590665,13.6014705087354,51.2249938994628,81.1541742610939,98.1835016690686,0,107.298648640139,92.1791733527699,75.1332150250473,89.8276126811795,12.0415945787923,27.0185121722126,86.3133825081603,69.28924880528,105.759160359753
65,7,118.827606220104,91.1975876873944,73.824115301167,115.108644332213,100.419121685066,56.0802995712398,63.0317380372777,14.0356688476182,107.298648640139,0,24.0831891575846,49.0102030193714,18.9736659610103,116,87.3212459828649,29.6141857899217,93.7443331620637,2
41.4366987102013,24.5153013442625,102.078401241399,67.1192967781993,52.6307894677631,99.8498873309329,83.2346081867393,42.7200187265877,39,10.0498756211209,92.1791733527699,24.0831891575846,0,52.3259018078045,24.0831891575846,99.2975326984513,69.0289794216893,6.40312423743285,69.8569967862919,24
70.2353187506115,42.0119030752,89.0505474435727,99.7446740432791,65.5133574166368,82.365041127896,74.0405294416511,35.5105618091294,77.8010282708397,49.7292670366254,75.1332150250473,49.0102030193714,52.3259018078045,0,31.4006369362152,86.4060183089118,66.3701740241805,51.31276644267,96.1353212924365,47.0106370941726
57.0350769263968,12.5299640861417,101.980390271856,85.842879728024,61.400325732035,97.6217188949262,84.0238061504,39.0512483795333,59.2030404624627,18.7882942280559,89.8276126811795,18.9736659610103,24.0831891575846,31.4006369362152,0,99.1564420499243,71.8679344353238,25.9422435421457,86,17.0880074906351
70.0927956355002,111.036030188403,2.82842712474619,78.7718223732319,51.2445119012758,8.60232526704263,16.1245154965971,60.1414998150196,83.7436564761773,106.042444332446,12.0415945787923,116,99.2975326984513,86.4060183089118,99.1564420499243,0,30.8706980808663,93.1933474020544,67.0820393249937,114.560027932957
40.1995024844836,83.0060238777885,33.5410196624968,55.4616984954482,21.095023109729,33.5410196624968,14.8660687473185,33.6154726279432,54.1479454827235,76.3806258157132,27.0185121722126,87.3212459828649,69.0289794216893,66.3701740241805,71.8679344353238,30.8706980808663,0,62.8012738724303,45.4862616621766,86.0523096726636
35.4400902933387,29.0172362570938,95.9635347410671,62,46.2276973253049,93.9414711402797,77.1038261048049,37.6563407675255,34.2344855372474,15.8113883008419,86.3133825081603,29.6141857899217,6.40312423743285,51.31276644267,25.9422435421457,93.1933474020544,62.8012738724303,0,64.1326749792959,29.2745623366089
29.0688837074973,92.655275079188,68.7313611097583,12.0415945787923,31.9061122670876,73.4982993000518,55.7135531087365,61.3269924258479,33.1209903233584,79.8310716450681,69.28924880528,93.7443331620637,69.8569967862919,96.1353212924365,86,67.0820393249937,45.4862616621766,64.1326749792959,0,93.38094023943
64.5368112010502,5,117.388244726634,91.087869664407,72.8971878744304,113.569362065656,99.0353472251196,54.561891462815,63,14.0356688476182,105.759160359753,2,24,47.0106370941726,17.0880074906351,114.560027932957,86.0523096726636,29.2745623366089,93.38094023943,0
